time,rateConstant,difficulty,ratio
118620000.0,1.0,5.640684371811936e-05,0.9825819672131147
118680000.0,1.0,5.5424347464832436e-05,0.9825819672131146
118740000.0,1.0,5.445896436349826e-05,0.9825819672131147
118800000.0,1.0,5.351039633667503e-05,0.9825819672131146
118860000.0,1.0,5.2578350498843596e-05,0.9825819672131147
118920000.0,1.0,5.166253906597439e-05,0.9825819672131146
118980000.0,1.0,5.07626792666695e-05,0.9825819672131146
119040000.0,1.0,4.987849325485251e-05,0.9825819672131146
119100000.0,1.0,4.900970802397905e-05,0.9825819672131146
119160000.0,1.0,4.81560553227417e-05,0.9825819672131145
119220000.0,1.0,4.7317271572243115e-05,0.9825819672131145
119280000.0,1.0,4.6493097784611825e-05,0.9825819672131146
119340000.0,1.0,4.5683279483035594e-05,0.9825819672131147
119400000.0,1.0,4.488756662318763e-05,0.9825819672131146
119460000.0,1.0,4.4105713516021446e-05,0.9825819672131145
119520000.0,1.0,4.333747875191041e-05,0.9825819672131146
119580000.0,1.0,4.258262512610869e-05,0.9825819672131146
119640000.0,1.0,4.1840919565510475e-05,0.9825819672131145
119700000.0,1.0,4.1112133056684975e-05,0.9825819672131145
119760000.0,1.0,4.039604057516484e-05,0.9825819672131146
119820000.0,1.0,3.969242101596627e-05,0.9825819672131146
119880000.0,1.0,3.9001057125319315e-05,0.9825819672131147
119940000.0,1.0,3.8321735433587314e-05,0.9825819672131146
120000000.0,1.0,3.7654246189354746e-05,0.9825819672131146
120060000.0,1.0,3.699838329466311e-05,0.9825819672131146
120120000.0,1.0,3.6353944241374925e-05,0.9825819672131147
120180000.0,1.0,3.572073004864606e-05,0.9825819672131147
120240000.0,1.0,3.509854520148726e-05,0.9825819672131145
120300000.0,1.0,3.448719759039578e-05,0.9825819672131147
120360000.0,1.0,3.3886498452038475e-05,0.9825819672131147
120420000.0,1.0,3.329626231096813e-05,0.9825819672131146
120480000.0,1.0,3.271630692235495e-05,0.9825819672131147
120540000.0,1.0,3.2146453215715574e-05,0.9825819672131147
120600000.0,1.0,3.158652523962216e-05,0.9825819672131145
120660000.0,1.0,3.1036350107374636e-05,0.9825819672131145
120720000.0,1.0,3.049575794361913e-05,0.9825819672131146
120780000.0,1.0,2.996458183189625e-05,0.9825819672131145
120840000.0,1.0,2.944265776310297e-05,0.9825819672131146
120900000.0,1.0,2.89298245848522e-05,0.9825819672131146
120960000.0,1.0,2.84259239517144e-05,0.9825819672131146
121020000.0,1.0,2.793080027632593e-05,0.9825819672131146
121080000.0,1.0,2.7444300681348936e-05,0.9825819672131146
121140000.0,1.0,2.696627495226806e-05,0.9825819672131146
121200000.0,1.0,2.649657549100929e-05,0.9825819672131146
121260000.0,1.0,2.6035057270366706e-05,0.9825819672131146
121320000.0,1.0,2.558157778922302e-05,0.9825819672131146
121380000.0,1.0,2.5135997028550072e-05,0.9825819672131145
121440000.0,1.0,2.4698177408175732e-05,0.9825819672131145
121500000.0,1.0,2.4267983744303818e-05,0.9825819672131147
121560000.0,1.0,2.3845283207773933e-05,0.9825819672131146
121620000.0,1.0,2.3429945283048362e-05,0.9825819672131147
121680000.0,1.0,2.3021841727913294e-05,0.9825819672131145
121740000.0,1.0,2.2620846533882015e-05,0.9825819672131146
121800000.0,1.0,2.2226835887287756e-05,0.9825819672131146
121860000.0,1.0,2.1839688131054256e-05,0.9825819672131146
121920000.0,1.0,2.14592837271322e-05,0.9825819672131146
121980000.0,1.0,2.1085505219589938e-05,0.9825819672131146
122040000.0,1.0,2.0718237198347075e-05,0.9825819672131145
122100000.0,1.0,2.0357366263539797e-05,0.9825819672131146
122160000.0,1.0,2.0002780990506826e-05,0.9825819672131146
122220000.0,1.0,1.965437189538529e-05,0.9825819672131146
122280000.0,1.0,1.9312031401305832e-05,0.9825819672131146
122340000.0,1.0,1.8975653805176526e-05,0.9825819672131145
122400000.0,1.0,1.8645135245045376e-05,0.9825819672131146
122460000.0,1.0,1.8320373668031265e-05,0.9825819672131146
122520000.0,1.0,1.8001268798813505e-05,0.9825819672131146
122580000.0,1.0,1.7687722108670238e-05,0.9825819672131147
122640000.0,1.0,1.7379636785056103e-05,0.9825819672131146
122700000.0,1.0,1.7076917701709834e-05,0.9825819672131145
122760000.0,1.0,1.677947138928251e-05,0.9825819672131146
122820000.0,1.0,1.6487206006477383e-05,0.9825819672131146
122880000.0,1.0,1.6200031311692426e-05,0.9825819672131146
122940000.0,1.0,1.5917858635156797e-05,0.9825819672131146
123000000.0,1.0,1.564060085155263e-05,0.9825819672131147
123060000.0,1.0,1.53681723531137e-05,0.9825819672131146
123120000.0,1.0,1.5100489023192662e-05,0.9825819672131147
123180000.0,1.0,1.4837468210288691e-05,0.9825819672131147
123240000.0,1.0,1.4579028702527514e-05,0.9825819672131146
123300000.0,1.0,1.4325090702585948e-05,0.9825819672131146
123360000.0,1.0,1.4075575803053197e-05,0.9825819672131145
123420000.0,1.0,1.3830406962221326e-05,0.9825819672131146
123480000.0,1.0,1.3589508480297388e-05,0.9825819672131146
123540000.0,1.0,1.3352805976029911e-05,0.9825819672131146
123600000.0,1.0,1.3120226363742503e-05,0.9825819672131146
123660000.0,1.0,1.289169783076748e-05,0.9825819672131146
123720000.0,1.0,1.2667149815272553e-05,0.9825819672131146
123780000.0,1.0,1.2446512984473746e-05,0.9825819672131146
123840000.0,1.0,1.222971921322779e-05,0.9825819672131147
123900000.0,1.0,1.2016701562997386e-05,0.9825819672131146
123960000.0,1.0,1.180739426118288e-05,0.9825819672131145
124020000.0,1.0,1.1601732680813916e-05,0.9825819672131147
124080000.0,1.0,1.1399653320594818e-05,0.9825819672131145
124140000.0,1.0,1.120109378529757e-05,0.9825819672131145
124200000.0,1.0,1.100599276649628e-05,0.9825819672131146
124260000.0,1.0,1.0814290023637225e-05,0.9825819672131147
124320000.0,1.0,1.0625926365438625e-05,0.9825819672131146
124380000.0,1.0,1.0440843631614386e-05,0.9825819672131146
124440000.0,1.0,1.0258984674916183e-05,0.9825819672131146
124500000.0,1.0,1.008029334348834e-05,0.9825819672131147
124560000.0,1.0,9.90471446353004e-06,0.9825819672131147
124620000.0,1.0,9.732193822259536e-06,0.9825819672131147
124680000.0,1.0,9.562678151175097e-06,0.9825819672131146
124740000.0,1.0,9.396115109607496e-06,0.9825819672131145
124800000.0,1.0,9.232453268559004e-06,0.9825819672131147
124860000.0,1.0,9.071642094823856e-06,0.9825819672131145
124920000.0,1.0,8.913631935385325e-06,0.9825819672131146
124980000.0,1.0,8.758374002084554e-06,0.9825819672131146
125040000.0,1.0,8.605820356556442e-06,0.9825819672131146
125100000.0,1.0,8.455923895427896e-06,0.9825819672131146
125160000.0,1.0,8.308638335773926e-06,0.9825819672131146
125220000.0,1.0,8.163918200827042e-06,0.9825819672131145
125280000.0,1.0,8.021718805935587e-06,0.9825819672131147
125340000.0,1.0,7.881996244766627e-06,0.9825819672131147
125400000.0,1.0,7.744707375749175e-06,0.9825819672131147
125460000.0,1.0,7.609809808753544e-06,0.9825819672131147
125520000.0,1.0,7.477261892002713e-06,0.9825819672131146
125580000.0,1.0,7.347022699211681e-06,0.9825819672131146
125640000.0,1.0,7.219052016950821e-06,0.9825819672131147
125700000.0,1.0,7.093310332229341e-06,0.9825819672131146
125760000.0,1.0,6.969758820295018e-06,0.9825819672131146
125820000.0,1.0,6.848359332646436e-06,0.9825819672131146
125880000.0,1.0,6.729074385254028e-06,0.9825819672131146
125940000.0,1.0,6.611867146986283e-06,0.9825819672131146
126000000.0,1.0,6.496701428237545e-06,0.9825819672131145
126060000.0,1.0,6.3835416697538985e-06,0.9825819672131146
126120000.0,1.0,6.2723529316536756e-06,0.9825819672131145
126180000.0,1.0,6.163100882639216e-06,0.9825819672131147
126240000.0,1.0,6.055751789396524e-06,0.9825819672131146
126300000.0,1.0,5.950272506179576e-06,0.9825819672131146
126360000.0,1.0,5.846630464576037e-06,0.9825819672131146
126420000.0,1.0,5.744793663451248e-06,0.9825819672131145
126480000.0,1.0,5.6447306590673635e-06,0.9825819672131146
126540000.0,1.0,5.546410555374591e-06,0.9825819672131146
126600000.0,1.0,5.4498029944715496e-06,0.9825819672131146
126660000.0,1.0,5.354878147231778e-06,0.9825819672131145
126720000.0,1.0,5.261606704093519e-06,0.9825819672131146
126780000.0,1.0,5.1699598660099225e-06,0.9825819672131147
126840000.0,1.0,5.07990933555688e-06,0.9825819672131146
126900000.0,1.0,4.991427308195745e-06,0.9825819672131145
126960000.0,1.0,4.904486463688236e-06,0.9825819672131146
127020000.0,1.0,4.8190599576608785e-06,0.9825819672131145
127080000.0,1.0,4.735121413316375e-06,0.9825819672131146
127140000.0,1.0,4.652644913289347e-06,0.9825819672131146
127200000.0,1.0,4.571604991643938e-06,0.9825819672131146
127260000.0,1.0,4.491976626010795e-06,0.9825819672131146
127320000.0,1.0,4.413735229861016e-06,0.9825819672131146
127380000.0,1.0,4.336856644914666e-06,0.9825819672131146
127440000.0,1.0,4.2613171336815206e-06,0.9825819672131146
127500000.0,1.0,4.187093372131739e-06,0.9825819672131146
127560000.0,1.0,4.114162442494198e-06,0.9825819672131146
127620000.0,1.0,4.042501826180262e-06,0.9825819672131145
127680000.0,1.0,3.97208939683081e-06,0.9825819672131147
127740000.0,1.0,3.9029034134843715e-06,0.9825819672131146
127800000.0,1.0,3.834922513864253e-06,0.9825819672131145
127860000.0,1.0,3.768125707782601e-06,0.9825819672131146
127920000.0,1.0,3.702492370659338e-06,0.9825819672131145
127980000.0,1.0,3.638002237154001e-06,0.9825819672131147
128040000.0,1.0,3.5746353949084897e-06,0.9825819672131145
128100000.0,1.0,3.5123722783988132e-06,0.9825819672131147
128160000.0,1.0,3.4511936628939156e-06,0.9825819672131146
128220000.0,1.0,3.391080658519738e-06,0.9825819672131145
128280000.0,1.0,3.3320147044266683e-06,0.9825819672131145
128340000.0,1.0,3.2739775630585803e-06,0.9825819672131146
128400000.0,1.0,3.216951314521699e-06,0.9825819672131146
128460000.0,1.0,3.160918351051546e-06,0.9825819672131146
128520000.0,1.0,3.1058613715762627e-06,0.9825819672131146
128580000.0,1.0,3.0517633763746264e-06,0.9825819672131145
128640000.0,1.0,2.998607661827117e-06,0.9825819672131146
128700000.0,1.0,2.946377815258407e-06,0.9825819672131146
128760000.0,1.0,2.895057709869684e-06,0.9825819672131146
128820000.0,1.0,2.844631499759249e-06,0.9825819672131146
128880000.0,1.0,2.7950836150298356e-06,0.9825819672131147
128940000.0,1.0,2.7463987569811596e-06,0.9825819672131145
129000000.0,1.0,2.6985618933862005e-06,0.9825819672131146
129060000.0,1.0,2.65155825384976e-06,0.9825819672131146
129120000.0,1.0,2.6053733252478687e-06,0.9825819672131146
129180000.0,1.0,2.559992847246625e-06,0.9825819672131147
129240000.0,1.0,2.5154028078990914e-06,0.9825819672131146
129300000.0,1.0,2.4715894393188813e-06,0.9825819672131145
129360000.0,1.0,2.428539213429105e-06,0.9825819672131145
129420000.0,1.0,2.3862388377853603e-06,0.9825819672131146
129480000.0,1.0,2.3446752514714754e-06,0.9825819672131145
129540000.0,1.0,2.3038356210667464e-06,0.9825819672131146
129600000.0,1.0,2.2637073366834116e-06,0.9825819672131146
129660000.0,1.0,2.224278008073147e-06,0.9825819672131147
129720000.0,1.0,2.185535460801381e-06,0.9825819672131145
129780000.0,1.0,2.1474677324882417e-06,0.9825819672131146
129840000.0,1.0,2.110063069114983e-06,0.9825819672131146
129900000.0,1.0,2.0733099213947423e-06,0.9825819672131146
129960000.0,1.0,2.0371969412065142e-06,0.9825819672131147
130020000.0,1.0,2.0017129780912366e-06,0.9825819672131146
130080000.0,1.0,1.9668470758089094e-06,0.9825819672131146
130140000.0,1.0,1.93258846895568e-06,0.9825819672131146
130200000.0,1.0,1.8989265796398537e-06,0.9825819672131146
130260000.0,1.0,1.8658510142157986e-06,0.9825819672131146
130320000.0,1.0,1.8333515600747444e-06,0.9825819672131146
130380000.0,1.0,1.8014181824914751e-06,0.9825819672131146
130440000.0,1.0,1.770041021525947e-06,0.9825819672131145
130500000.0,1.0,1.739210388978876e-06,0.9825819672131146
130560000.0,1.0,1.7089167654003503e-06,0.9825819672131146
130620000.0,1.0,1.6791507971505488e-06,0.9825819672131145
130680000.0,1.0,1.6499032935116558e-06,0.9825819672131146
130740000.0,1.0,1.6211652238500797e-06,0.9825819672131146
130800000.0,1.0,1.5929277148281007e-06,0.9825819672131146
130860000.0,1.0,1.5651820476640864e-06,0.9825819672131146
130920000.0,1.0,1.537919655440429e-06,0.9825819672131146
130980000.0,1.0,1.5111321204583722e-06,0.9825819672131146
131040000.0,1.0,1.4848111716389126e-06,0.9825819672131146
131100000.0,1.0,1.4589486819689724e-06,0.9825819672131146
131160000.0,1.0,1.4335366659920537e-06,0.9825819672131146
131220000.0,1.0,1.4085672773426019e-06,0.9825819672131147
131280000.0,1.0,1.3840328063233146e-06,0.9825819672131146
131340000.0,1.0,1.3599256775246503e-06,0.9825819672131147
131400000.0,1.0,1.3362384474857986e-06,0.9825819672131146
131460000.0,1.0,1.3129638023963942e-06,0.9825819672131146
131520000.0,1.0,1.2900945558382602e-06,0.9825819672131146
131580000.0,1.0,1.267623646566487e-06,0.9825819672131145
131640000.0,1.0,1.2455441363291606e-06,0.9825819672131146
131700000.0,1.0,1.2238492077250665e-06,0.9825819672131146
131760000.0,1.0,1.2025321620987076e-06,0.9825819672131146
131820000.0,1.0,1.1815864174719884e-06,0.9825819672131147
131880000.0,1.0,1.1610055065119228e-06,0.9825819672131146
131940000.0,1.0,1.1407830745337438e-06,0.9825819672131147
132000000.0,1.0,1.120912877538791e-06,0.9825819672131145
132060000.0,1.0,1.1013887802865785e-06,0.9825819672131147
132120000.0,1.0,1.0822047544004391e-06,0.9825819672131146
132180000.0,1.0,1.0633548765061692e-06,0.9825819672131147
132240000.0,1.0,1.0448333264030902e-06,0.9825819672131145
132300000.0,1.0,1.0266343852669705e-06,0.9825819672131145
132360000.0,1.0,1.0087524338842466e-06,0.9825819672131147
132420000.0,1.0,9.911819509170003e-07,0.9825819672131145
132480000.0,1.0,9.73917511198159e-07,0.9825819672131145
132540000.0,1.0,9.569537840563876e-07,0.9825819672131146
132600000.0,1.0,9.402855316701593e-07,0.9825819672131145
132660000.0,1.0,9.239076074504945e-07,0.9825819672131146
132720000.0,1.0,9.078149544518688e-07,0.9825819672131145
132780000.0,1.0,8.920026038108014e-07,0.9825819672131147
132840000.0,1.0,8.764656732116378e-07,0.9825819672131146
132900000.0,1.0,8.61199365379058e-07,0.9825819672131146
132960000.0,1.0,8.461989665968407e-07,0.9825819672131146
133020000.0,1.0,8.314598452524284e-07,0.9825819672131146
133080000.0,1.0,8.169774504068431e-07,0.9825819672131147
133140000.0,1.0,8.027473103895107e-07,0.9825819672131146
133200000.0,1.0,7.887650314175621e-07,0.9825819672131146
133260000.0,1.0,7.750262962391823e-07,0.9825819672131145
133320000.0,1.0,7.615268628005899e-07,0.9825819672131146
133380000.0,1.0,7.482625629362353e-07,0.9825819672131146
133440000.0,1.0,7.352293010818131e-07,0.9825819672131146
133500000.0,1.0,7.224230530096913e-07,0.9825819672131146
133560000.0,1.0,7.098398645863665e-07,0.9825819672131145
133620000.0,1.0,6.974758505515629e-07,0.9825819672131146
133680000.0,1.0,6.85327193318595e-07,0.9825819672131146
133740000.0,1.0,6.733901417956277e-07,0.9825819672131147
133800000.0,1.0,6.61661010227466e-07,0.9825819672131145
133860000.0,1.0,6.501361770575204e-07,0.9825819672131147
133920000.0,1.0,6.388120838095922e-07,0.9825819672131146
133980000.0,1.0,6.276852339891381e-07,0.9825819672131145
134040000.0,1.0,6.167521920036715e-07,0.9825819672131146
134100000.0,1.0,6.060095821019682e-07,0.9825819672131146
134160000.0,1.0,5.954540873317494e-07,0.9825819672131146
134220000.0,1.0,5.850824485155201e-07,0.9825819672131146
134280000.0,1.0,5.748914632442456e-07,0.9825819672131146
134340000.0,1.0,5.648779848885569e-07,0.9825819672131147
134400000.0,1.0,5.550389216271783e-07,0.9825819672131146
134460000.0,1.0,5.453712354922786e-07,0.9825819672131146
134520000.0,1.0,5.358719414314499e-07,0.9825819672131146
134580000.0,1.0,5.265381063860249e-07,0.9825819672131145
134640000.0,1.0,5.173668483854486e-07,0.9825819672131147
134700000.0,1.0,5.083553356574234e-07,0.9825819672131147
134760000.0,1.0,4.995007857535543e-07,0.9825819672131147
134820000.0,1.0,4.908004646902239e-07,0.9825819672131145
134880000.0,1.0,4.82251686104431e-07,0.9825819672131146
134940000.0,1.0,4.738518104243333e-07,0.9825819672131146
135000000.0,1.0,4.655982440542373e-07,0.9825819672131146
135060000.0,1.0,4.574884385737843e-07,0.9825819672131145
135120000.0,1.0,4.495198899510851e-07,0.9825819672131145
135180000.0,1.0,4.4169013776956e-07,0.9825819672131145
135240000.0,1.0,4.3399676446824586e-07,0.9825819672131146
135300000.0,1.0,4.264373945953358e-07,0.9825819672131146
135360000.0,1.0,4.1900969407472026e-07,0.9825819672131146
135420000.0,1.0,4.1171136948530394e-07,0.9825819672131145
135480000.0,1.0,4.045401673528754e-07,0.9825819672131146
135540000.0,1.0,3.9749387345431095e-07,0.9825819672131146
135600000.0,1.0,3.905703121338977e-07,0.9825819672131146
135660000.0,1.0,3.8376734563156545e-07,0.9825819672131147
135720000.0,1.0,3.7708287342281887e-07,0.9825819672131146
135780000.0,1.0,3.7051483157016726e-07,0.9825819672131146
135840000.0,1.0,3.640611920858508e-07,0.9825819672131146
135900000.0,1.0,3.577199623056669e-07,0.9825819672131147
135960000.0,1.0,3.514891842737034e-07,0.9825819672131146
136020000.0,1.0,3.453669341377884e-07,0.9825819672131146
136080000.0,1.0,3.3935132155547034e-07,0.9825819672131146
136140000.0,1.0,3.334404891103443e-07,0.9825819672131146
136200000.0,1.0,3.276326117385452e-07,0.9825819672131146
136260000.0,1.0,3.2192589616523036e-07,0.9825819672131147
136320000.0,1.0,3.1631858035087694e-07,0.9825819672131146
136380000.0,1.0,3.1080893294722435e-07,0.9825819672131146
136440000.0,1.0,3.0539525276269277e-07,0.9825819672131147
136500000.0,1.0,3.000758682371131e-07,0.9825819672131147
136560000.0,1.0,2.9484913692560596e-07,0.9825819672131146
136620000.0,1.0,2.897134449914509e-07,0.9825819672131146
136680000.0,1.0,2.846672067077883e-07,0.9825819672131145
136740000.0,1.0,2.7970886396800096e-07,0.9825819672131146
136800000.0,1.0,2.748368858046239e-07,0.9825819672131146
136860000.0,1.0,2.700497679166335e-07,0.9825819672131147
136920000.0,1.0,2.653460322049708e-07,0.9825819672131146
136980000.0,1.0,2.607242263161547e-07,0.9825819672131146
137040000.0,1.0,2.5618292319384457e-07,0.9825819672131146
137100000.0,1.0,2.51720720638214e-07,0.9825819672131145
137160000.0,1.0,2.473362408729992e-07,0.9825819672131145
137220000.0,1.0,2.430281301200883e-07,0.9825819672131145
137280000.0,1.0,2.3879505818152113e-07,0.9825819672131146
137340000.0,1.0,2.3463571802876918e-07,0.9825819672131145
137400000.0,1.0,2.3054882539916969e-07,0.9825819672131146
137460000.0,1.0,2.2653311839938902e-07,0.9825819672131145
137520000.0,1.0,2.2258735711579306e-07,0.9825819672131145
137580000.0,1.0,2.1871032323160402e-07,0.9825819672131146
137640000.0,1.0,2.1490081965072563e-07,0.9825819672131145
137700000.0,1.0,2.1115767012812076e-07,0.9825819672131146
137760000.0,1.0,2.0750097925286178e-07,0.9826826519110565
137820000.0,1.0,2.0392850902182252e-07,0.982783357245337
137880000.0,1.0,2.0043808563280492e-07,0.9828840832223017
137940000.0,1.0,1.9702759750088145e-07,0.9829848298482986
138000000.0,1.0,1.9369499334017967e-07,0.9830855971296769
138060000.0,1.0,1.904382803088295e-07,0.9831863850727905
138120000.0,1.0,1.8725552221487487e-07,0.9832871936839945
138180000.0,1.0,1.8414483778103466e-07,0.9833880229696472
138240000.0,1.0,1.8110439896627242e-07,0.9834888729361091
138300000.0,1.0,1.781324293422105e-07,0.9835897435897436
138360000.0,1.0,1.7522720252249447e-07,0.9836906349369164
138420000.0,1.0,1.7238704064328294e-07,0.9837915469839967
138480000.0,1.0,1.6961031289310385e-07,0.983892479737355
138540000.0,1.0,1.668954340903823e-07,0.9839934332033655
138600000.0,1.0,1.6424086330700527e-07,0.9840944073884044
138660000.0,1.0,1.6164510253634856e-07,0.9841954022988505
138720000.0,1.0,1.5910669540424743e-07,0.9842964179410859
138780000.0,1.0,1.566242259214466e-07,0.9843974543214945
138840000.0,1.0,1.5419631727611874e-07,0.9844985114464632
138900000.0,1.0,1.5182163066509022e-07,0.984599589322382
138960000.0,1.0,1.4949886416246176e-07,0.9847006879556421
139020000.0,1.0,1.4722675162435902e-07,0.9848018073526391
139080000.0,1.0,1.4500406162859228e-07,0.98490294751977
139140000.0,1.0,1.4282959644804849e-07,0.9850041084634347
139200000.0,1.0,1.4070219105668052e-07,0.9851052901900359
139260000.0,1.0,1.386207121669988e-07,0.985206492705979
139320000.0,1.0,1.3658405729800863e-07,0.9853077160176715
139380000.0,1.0,1.345911538725753e-07,0.9854089601315249
139440000.0,1.0,1.3264095834323266e-07,0.9855102250539512
139500000.0,1.0,1.307324553454883e-07,0.9856115107913668
139560000.0,1.0,1.288646568777092e-07,0.9857128173501902
139620000.0,1.0,1.2703660150670552e-07,0.9858141447368421
139680000.0,1.0,1.2524735359816037e-07,0.9859154929577464
139740000.0,1.0,1.234960025710835e-07,0.9860168620193298
139800000.0,1.0,1.2178166217549518e-07,0.9861182519280205
139860000.0,1.0,1.2010346979257493e-07,0.9862196626902507
139920000.0,1.0,1.1846058575653537e-07,0.9863210943124548
139980000.0,1.0,1.1685219269750814e-07,0.9864225468010697
140040000.0,1.0,1.1527749490475291e-07,0.9865240201625347
140100000.0,1.0,1.137357177095247e-07,0.9866255144032919
140160000.0,1.0,1.1222610688695772e-07,0.9867270295297871
140220000.0,1.0,1.1074792807634539e-07,0.9868285655484668
140280000.0,1.0,1.0930046621921913e-07,0.9869301224657816
140340000.0,1.0,1.0788302501464712e-07,0.9870317002881843
140400000.0,1.0,1.0649492639119567e-07,0.9871332990221308
140460000.0,1.0,1.0513550999501404e-07,0.9872349186740785
140520000.0,1.0,1.0380413269352256e-07,0.987336559250489
140580000.0,1.0,1.0250016809420113e-07,0.9874382207578254
140640000.0,1.0,1.0122300607799288e-07,0.9875399032025538
140700000.0,1.0,9.997205234685392e-08,0.9876416065911431
140760000.0,1.0,9.87467279849963e-08,0.9877433309300648
140820000.0,1.0,9.754646903338632e-08,0.987845076225793
140880000.0,1.0,9.637072607707578e-08,0.9879468424848046
140940000.0,1.0,9.521896384495742e-08,0.9880486297135792
141000000.0,1.0,9.409066082154987e-08,0.9881504379185985
141060000.0,1.0,9.298530887043108e-08,0.9882522671063478
141120000.0,1.0,9.190241286895126e-08,0.9883541172833145
141180000.0,1.0,9.084149035386958e-08,0.9884559884559885
141240000.0,1.0,8.980207117757027e-08,0.9885578806308628
141300000.0,1.0,8.878369717452564e-08,0.9886597938144328
141360000.0,1.0,8.778592183768438e-08,0.9887617280131972
141420000.0,1.0,8.680831000447446e-08,0.9888636832336565
141480000.0,1.0,8.585043755212024e-08,0.9889656594823141
141540000.0,1.0,8.491189110198363e-08,0.9890676567656768
141600000.0,1.0,8.399226773264807e-08,0.9891696750902528
141660000.0,1.0,8.309117470147462e-08,0.989271714462554
141720000.0,1.0,8.220822917436723e-08,0.9893737748890952
141780000.0,1.0,8.134305796349377e-08,0.9894758563763928
141840000.0,1.0,8.049529727271749e-08,0.9895779589309668
141900000.0,1.0,7.966459245050161e-08,0.9896800825593394
141960000.0,1.0,7.885059775005784e-08,0.9897822272680359
142020000.0,1.0,7.80529760965168e-08,0.9898843930635838
142080000.0,1.0,7.727139886090595e-08,0.9899865799525135
142140000.0,1.0,7.650554564072766e-08,0.9900887879413587
142200000.0,1.0,7.57551040469363e-08,0.9901910170366545
142260000.0,1.0,7.501976949712093e-08,0.9902932672449399
142320000.0,1.0,7.429924501470513e-08,0.9903955385727564
142380000.0,1.0,7.359324103398287e-08,0.9904978310266475
142440000.0,1.0,7.290147521081455e-08,0.9906001446131597
142500000.0,1.0,7.222367223881317e-08,0.9907024793388429
142560000.0,1.0,7.155956367085632e-08,0.990804835210249
142620000.0,1.0,7.090888774576483e-08,0.9909072122339325
142680000.0,1.0,7.027138921999428e-08,0.9910096104164514
142740000.0,1.0,6.964681920419028e-08,0.9911120297643654
142800000.0,1.0,6.903493500446354e-08,0.9912144702842377
142860000.0,1.0,6.843549996824533e-08,0.9913169319826338
142920000.0,1.0,6.78482833345883e-08,0.9914194148661221
142980000.0,1.0,6.727306008878224e-08,0.9915219189412737
143040000.0,1.0,6.670961082115827e-08,0.9916244442146623
143100000.0,1.0,6.615772158995944e-08,0.9917269906928644
143160000.0,1.0,6.561718378815917e-08,0.9918295583824595
143220000.0,1.0,6.50877940141132e-08,0.9919321472900289
143280000.0,1.0,6.456935394593417e-08,0.9920347574221579
143340000.0,1.0,6.406167021948154e-08,0.9921373887854333
143400000.0,1.0,6.35645543098632e-08,0.9922400413864458
143460000.0,1.0,6.307782241634811e-08,0.9923427152317881
143520000.0,1.0,6.26012953505928e-08,0.9924454103280553
143580000.0,1.0,6.213479842808786e-08,0.9925481266818462
143640000.0,1.0,6.16781613627329e-08,0.992650864299762
143700000.0,1.0,6.123121816445224e-08,0.9927536231884059
143760000.0,1.0,6.079380703976569e-08,0.9928564033543843
143820000.0,1.0,6.036577029523223e-08,0.9929592048043072
143880000.0,1.0,5.994695424368614e-08,0.9930620275447861
143940000.0,1.0,5.9537209113188705e-08,0.9931648715824358
144000000.0,1.0,5.913638895862038e-08,0.9932677369238738
144060000.0,1.0,5.874435157584103e-08,0.9933706235757197
144120000.0,1.0,5.836095841834823e-08,0.9934735315445975
144180000.0,1.0,5.798607451636547e-08,0.9935764608371321
144240000.0,1.0,5.7619568398294986e-08,0.9936794114599524
144300000.0,1.0,5.7261312014471385e-08,0.993782383419689
144360000.0,1.0,5.691118066315479e-08,0.9938853767229765
144420000.0,1.0,5.656905291870382e-08,0.9939883913764511
144480000.0,1.0,5.6234810561871007e-08,0.9940914273867524
144540000.0,1.0,5.590833851216493e-08,0.9941944847605224
144600000.0,1.0,5.558952476222517e-08,0.9942975635044065
144660000.0,1.0,5.527826031415796e-08,0.9944006636250519
144720000.0,1.0,5.4974439117782304e-08,0.9945037851291091
144780000.0,1.0,5.467795801073763e-08,0.9946069280232316
144840000.0,1.0,5.4388716660405967e-08,0.9947100923140754
144900000.0,1.0,5.410661750760303e-08,0.9948132780082988
144960000.0,1.0,5.38315657119943e-08,0.9949164851125636
145020000.0,1.0,5.3563469099193324e-08,0.9950197136335337
145080000.0,1.0,5.330223810950129e-08,0.9951229635778768
145140000.0,1.0,5.3047785748247955e-08,0.9952262349522623
145200000.0,1.0,5.280002753769568e-08,0.9953295277633628
145260000.0,1.0,5.255888147046933e-08,0.9954328420178533
145320000.0,1.0,5.232426796447637e-08,0.9955361777224125
145380000.0,1.0,5.209610981928244e-08,0.995639534883721
145440000.0,1.0,5.1874332173909104e-08,0.9957429135084622
145500000.0,1.0,5.165886246602163e-08,0.9958463136033229
145560000.0,1.0,5.1449630392475583e-08,0.9959497351749922
145620000.0,1.0,5.1246567871192444e-08,0.996053178230162
145680000.0,1.0,5.1049609004335255e-08,0.9961566427755271
145740000.0,1.0,5.08586900427566e-08,0.996260128817785
145800000.0,1.0,5.067374935169203e-08,0.9963636363636362
145860000.0,1.0,5.049472737767316e-08,0.9964671654197838
145920000.0,1.0,5.032156661663572e-08,0.9965707159929335
145980000.0,1.0,5.0154211583198554e-08,0.9966742880897942
146040000.0,1.0,4.999260878109075e-08,0.9967778817170772
146100000.0,1.0,4.9836706674704806e-08,0.9968814968814969
146160000.0,1.0,4.968645566175477e-08,0.9969851335897704
